"Date","Average_by_day_and_year","watershed"
2015-05-27,0.4121875,"Githambara(T)"
2015-05-28,0.407791666666667,"Githambara(T)"
2015-05-29,0.405145833333333,"Githambara(T)"
2015-05-30,0.43175,"Githambara(T)"
2015-05-31,0.475395833333333,"Githambara(T)"
2015-06-01,0.513083333333333,"Githambara(T)"
2015-06-02,0.49575,"Githambara(T)"
2015-06-03,0.463916666666667,"Githambara(T)"
2015-06-04,0.445395833333333,"Githambara(T)"
2015-06-05,0.456625,"Githambara(T)"
2015-06-06,0.482020833333333,"Githambara(T)"
2015-06-07,0.457208333333333,"Githambara(T)"
2015-06-08,0.4551875,"Githambara(T)"
2015-06-09,0.45875,"Githambara(T)"
2015-06-10,0.458104166666667,"Githambara(T)"
2015-06-11,0.458833333333333,"Githambara(T)"
2015-06-12,0.4609375,"Githambara(T)"
2015-06-13,0.4184375,"Githambara(T)"
2015-06-14,0.371291666666667,"Githambara(T)"
2015-06-15,0.3656875,"Githambara(T)"
2015-06-16,0.365083333333333,"Githambara(T)"
2015-06-17,0.358395833333333,"Githambara(T)"
2015-06-18,0.367541666666667,"Githambara(T)"
2015-06-19,0.3665625,"Githambara(T)"
2015-06-20,0.3669375,"Githambara(T)"
2015-06-21,0.367708333333333,"Githambara(T)"
2015-06-22,0.371291666666667,"Githambara(T)"
2015-06-23,0.367020833333333,"Githambara(T)"
2015-06-24,0.385104166666667,"Githambara(T)"
2015-06-25,0.3926875,"Githambara(T)"
2015-06-26,0.392625,"Githambara(T)"
2015-06-27,0.390395833333333,"Githambara(T)"
2015-06-28,0.39125,"Githambara(T)"
2015-06-29,0.3881875,"Githambara(T)"
2015-06-30,0.374416666666667,"Githambara(T)"
2015-07-01,0.369625,"Githambara(T)"
2015-07-02,0.367958333333333,"Githambara(T)"
2015-07-03,0.373854166666667,"Githambara(T)"
2015-07-04,0.377208333333333,"Githambara(T)"
2015-07-05,0.379375,"Githambara(T)"
2015-07-06,0.3869375,"Githambara(T)"
2015-07-07,0.384375,"Githambara(T)"
2015-07-08,0.370791666666667,"Githambara(T)"
2015-07-09,0.384020833333333,"Githambara(T)"
2015-07-10,0.387770833333333,"Githambara(T)"
2015-07-11,0.3825,"Githambara(T)"
2015-07-12,0.378416666666667,"Githambara(T)"
2015-07-13,0.3659375,"Githambara(T)"
2015-07-14,0.3841875,"Githambara(T)"
2015-07-15,0.391583333333333,"Githambara(T)"
2015-07-16,0.3735625,"Githambara(T)"
2015-07-17,0.368708333333333,"Githambara(T)"
2015-07-18,0.375104166666667,"Githambara(T)"
2015-07-19,0.395479166666667,"Githambara(T)"
2015-07-20,0.37975,"Githambara(T)"
2015-07-21,0.386458333333333,"Githambara(T)"
2015-07-22,0.391270833333333,"Githambara(T)"
2015-07-23,0.378041666666667,"Githambara(T)"
2015-07-24,0.379291666666667,"Githambara(T)"
2015-07-25,0.379458333333333,"Githambara(T)"
2015-07-26,0.370354166666667,"Githambara(T)"
2015-07-27,0.3620625,"Githambara(T)"
2015-07-28,0.377583333333333,"Githambara(T)"
2015-07-29,0.372541666666667,"Githambara(T)"
2015-07-30,0.377166666666667,"Githambara(T)"
2015-07-31,0.3514375,"Githambara(T)"
2015-08-01,0.353666666666667,"Githambara(T)"
2015-08-02,0.372041666666667,"Githambara(T)"
2015-08-03,0.377145833333333,"Githambara(T)"
2015-08-04,0.378416666666667,"Githambara(T)"
2015-08-05,0.367958333333333,"Githambara(T)"
2015-08-06,0.365270833333333,"Githambara(T)"
2015-08-07,0.373229166666667,"Githambara(T)"
2015-08-08,0.390270833333333,"Githambara(T)"
2015-08-09,0.389229166666667,"Githambara(T)"
2015-08-10,0.3686875,"Githambara(T)"
2015-08-11,0.384791666666667,"Githambara(T)"
2015-08-12,0.380083333333333,"Githambara(T)"
2015-08-13,0.363041666666667,"Githambara(T)"
2015-08-14,0.368104166666667,"Githambara(T)"
2015-08-15,0.370604166666667,"Githambara(T)"
2015-08-16,0.379354166666667,"Githambara(T)"
2015-08-17,0.36625,"Githambara(T)"
2015-08-18,0.3554375,"Githambara(T)"
2015-08-19,0.353,"Githambara(T)"
2015-08-20,0.3659375,"Githambara(T)"
2015-08-21,0.373895833333333,"Githambara(T)"
2015-08-22,0.36775,"Githambara(T)"
2015-08-23,0.377,"Githambara(T)"
2015-08-24,0.370583333333333,"Githambara(T)"
2015-08-25,0.377875,"Githambara(T)"
2015-08-26,0.378125,"Githambara(T)"
2015-08-27,0.366979166666667,"Githambara(T)"
2015-08-28,0.3626875,"Githambara(T)"
2015-08-29,0.379270833333333,"Githambara(T)"
2015-08-30,0.371395833333333,"Githambara(T)"
2015-08-31,0.387833333333333,"Githambara(T)"
2015-09-01,0.390375,"Githambara(T)"
2015-09-02,0.3940625,"Githambara(T)"
2015-09-03,0.382375,"Githambara(T)"
2015-09-04,0.394145833333333,"Githambara(T)"
2015-09-05,0.377791666666667,"Githambara(T)"
2015-09-06,0.359229166666667,"Githambara(T)"
2015-09-07,0.352104166666667,"Githambara(T)"
2015-09-08,0.34925,"Githambara(T)"
2015-09-09,0.347,"Githambara(T)"
2015-09-10,0.35325,"Githambara(T)"
2015-09-11,0.353083333333333,"Githambara(T)"
2015-09-12,0.365020833333333,"Githambara(T)"
2015-09-13,0.374854166666667,"Githambara(T)"
2015-09-14,0.379479166666667,"Githambara(T)"
2015-09-15,0.378520833333333,"Githambara(T)"
2015-09-16,0.359229166666667,"Githambara(T)"
2015-09-17,0.349895833333333,"Githambara(T)"
2015-09-18,0.355333333333333,"Githambara(T)"
2015-09-19,0.359520833333333,"Githambara(T)"
2015-09-20,0.367708333333333,"Githambara(T)"
2015-09-21,0.3605,"Githambara(T)"
2015-09-22,0.368583333333333,"Githambara(T)"
2015-09-23,0.376125,"Githambara(T)"
2015-09-24,0.352125,"Githambara(T)"
2015-09-25,0.329375,"Githambara(T)"
2015-09-26,0.319895833333333,"Githambara(T)"
2015-09-27,0.326458333333333,"Githambara(T)"
2015-09-28,0.326166666666667,"Githambara(T)"
2015-09-29,0.312458333333333,"Githambara(T)"
2015-09-30,0.310291666666667,"Githambara(T)"
2015-10-01,0.311770833333333,"Githambara(T)"
2015-10-02,0.324125,"Githambara(T)"
2015-10-03,0.353354166666667,"Githambara(T)"
2015-10-04,0.388833333333333,"Githambara(T)"
2015-10-05,0.3956875,"Githambara(T)"
2015-10-06,0.367,"Githambara(T)"
2015-10-07,0.3715625,"Githambara(T)"
2015-10-08,0.359,"Githambara(T)"
2015-10-09,0.3549375,"Githambara(T)"
2015-10-10,0.348520833333333,"Githambara(T)"
2015-10-11,0.359229166666667,"Githambara(T)"
2015-10-12,0.364541666666667,"Githambara(T)"
2015-10-13,0.379041666666667,"Githambara(T)"
2015-10-14,0.3590625,"Githambara(T)"
2015-10-15,0.348895833333333,"Githambara(T)"
2015-10-16,0.362604166666667,"Githambara(T)"
2015-10-17,0.38275,"Githambara(T)"
2015-10-18,0.3000625,"Githambara(T)"
2015-10-19,0.265875,"Githambara(T)"
2015-10-20,0.248375,"Githambara(T)"
2015-10-21,0.2346875,"Githambara(T)"
2015-10-22,0.237208333333333,"Githambara(T)"
2015-10-23,0.270979166666667,"Githambara(T)"
2015-10-24,0.289979166666667,"Githambara(T)"
2015-10-25,0.252666666666667,"Githambara(T)"
2015-10-26,0.246,"Githambara(T)"
2015-10-27,0.2380625,"Githambara(T)"
2015-10-28,0.254458333333333,"Githambara(T)"
2015-10-29,0.2705625,"Githambara(T)"
2015-10-30,0.2663125,"Githambara(T)"
2015-10-31,0.280395833333333,"Githambara(T)"
2015-11-01,0.266208333333333,"Githambara(T)"
2015-11-02,0.256166666666667,"Githambara(T)"
2015-11-03,0.260541666666667,"Githambara(T)"
2015-11-04,0.269375,"Githambara(T)"
2015-11-05,0.344583333333333,"Githambara(T)"
2015-11-06,0.299,"Githambara(T)"
2015-11-07,0.2755,"Githambara(T)"
2015-11-08,0.277104166666667,"Githambara(T)"
2015-11-09,0.312791666666667,"Githambara(T)"
2015-11-10,0.4254375,"Githambara(T)"
2015-11-11,0.487625,"Githambara(T)"
2015-11-12,0.3928125,"Githambara(T)"
2015-11-13,0.322083333333333,"Githambara(T)"
2015-11-14,0.390291666666667,"Githambara(T)"
2015-11-15,0.327291666666667,"Githambara(T)"
2015-11-16,0.350145833333333,"Githambara(T)"
2015-11-17,0.344958333333333,"Githambara(T)"
2015-11-18,0.335770833333333,"Githambara(T)"
2015-11-19,0.35575,"Githambara(T)"
2015-11-20,0.357395833333333,"Githambara(T)"
2015-11-21,0.350333333333333,"Githambara(T)"
2015-11-22,0.357270833333333,"Githambara(T)"
2015-11-23,0.353333333333333,"Githambara(T)"
2015-11-24,0.3245,"Githambara(T)"
2015-11-25,0.3241875,"Githambara(T)"
2015-11-26,0.342958333333333,"Githambara(T)"
2015-11-27,0.337770833333333,"Githambara(T)"
2015-11-28,0.345020833333333,"Githambara(T)"
2015-11-29,0.384604166666667,"Githambara(T)"
2015-11-30,0.525479166666667,"Githambara(T)"
2015-12-01,0.398229166666667,"Githambara(T)"
2015-12-02,0.402375,"Githambara(T)"
2015-12-03,0.404541666666667,"Githambara(T)"
2015-12-04,0.379541666666667,"Githambara(T)"
2015-12-05,0.353458333333333,"Githambara(T)"
2015-12-06,0.347395833333333,"Githambara(T)"
2015-12-07,0.345541666666667,"Githambara(T)"
2015-12-08,0.342979166666667,"Githambara(T)"
2015-12-09,0.342583333333333,"Githambara(T)"
2015-12-10,0.341583333333333,"Githambara(T)"
2015-12-11,0.337,"Githambara(T)"
2015-12-12,0.324916666666667,"Githambara(T)"
2015-12-13,0.3944375,"Githambara(T)"
2015-12-14,0.432333333333333,"Githambara(T)"
2015-12-15,0.455895833333333,"Githambara(T)"
2015-12-16,0.49275,"Githambara(T)"
2015-12-17,0.44275,"Githambara(T)"
2015-12-18,0.443916666666667,"Githambara(T)"
2015-12-19,0.4296875,"Githambara(T)"
2015-12-20,0.416,"Githambara(T)"
2015-12-21,0.411145833333333,"Githambara(T)"
2015-12-22,0.394958333333333,"Githambara(T)"
2015-12-23,0.3948125,"Githambara(T)"
2015-12-24,0.3901875,"Githambara(T)"
2015-12-25,0.403541666666667,"Githambara(T)"
2015-12-26,0.3843125,"Githambara(T)"
2015-12-27,0.458791666666667,"Githambara(T)"
2015-12-28,0.4131875,"Githambara(T)"
2015-12-29,0.408,"Githambara(T)"
2015-12-30,0.394395833333333,"Githambara(T)"
2015-12-31,0.388479166666667,"Githambara(T)"
2016-01-01,0.402166666666667,"Githambara(T)"
2016-01-02,0.4053125,"Githambara(T)"
2016-01-03,0.400291666666667,"Githambara(T)"
2016-01-04,0.466708333333333,"Githambara(T)"
2016-01-05,0.431291666666667,"Githambara(T)"
2016-01-06,0.406270833333333,"Githambara(T)"
2016-01-07,0.405729166666667,"Githambara(T)"
2016-01-08,0.406083333333333,"Githambara(T)"
2016-01-09,0.394395833333333,"Githambara(T)"
2016-01-10,0.396791666666667,"Githambara(T)"
2016-01-11,0.406145833333333,"Githambara(T)"
2016-01-12,0.402354166666667,"Githambara(T)"
2016-01-13,0.396041666666667,"Githambara(T)"
2016-01-14,0.395916666666667,"Githambara(T)"
2016-01-15,0.401166666666667,"Githambara(T)"
2016-01-16,0.410395833333333,"Githambara(T)"
2016-01-17,0.416104166666667,"Githambara(T)"
2016-01-18,0.553229166666667,"Githambara(T)"
2016-01-19,0.486020833333333,"Githambara(T)"
2016-01-20,0.478541666666667,"Githambara(T)"
2016-01-21,0.4605,"Githambara(T)"
2016-01-22,0.4440625,"Githambara(T)"
2016-01-23,0.440166666666667,"Githambara(T)"
2016-01-24,0.450708333333333,"Githambara(T)"
2016-01-25,0.440083333333333,"Githambara(T)"
2016-01-26,0.43125,"Githambara(T)"
2016-01-27,0.423729166666667,"Githambara(T)"
2016-01-28,0.418645833333333,"Githambara(T)"
2016-01-29,0.422416666666667,"Githambara(T)"
2016-01-30,0.4234375,"Githambara(T)"
2016-01-31,0.422125,"Githambara(T)"
2016-02-01,0.4163125,"Githambara(T)"
2016-02-02,0.424395833333333,"Githambara(T)"
2016-02-03,0.353520833333333,"Githambara(T)"
2016-02-04,0.269041666666667,"Githambara(T)"
2016-02-05,0.267270833333333,"Githambara(T)"
2016-02-06,0.25975,"Githambara(T)"
2016-02-07,0.257104166666667,"Githambara(T)"
2016-02-08,0.2556875,"Githambara(T)"
2016-02-09,0.272208333333333,"Githambara(T)"
2016-02-10,0.262333333333333,"Githambara(T)"
2016-02-11,0.260229166666667,"Githambara(T)"
2016-02-12,0.256083333333333,"Githambara(T)"
2016-02-13,0.252791666666667,"Githambara(T)"
2016-02-14,0.2559375,"Githambara(T)"
2016-02-15,0.264208333333333,"Githambara(T)"
2016-02-16,0.273458333333333,"Githambara(T)"
2016-02-17,0.257083333333333,"Githambara(T)"
2016-02-18,0.236333333333333,"Githambara(T)"
2016-02-19,0.244208333333333,"Githambara(T)"
2016-02-20,0.255791666666667,"Githambara(T)"
2016-02-21,0.261770833333333,"Githambara(T)"
2016-02-22,0.247895833333333,"Githambara(T)"
2016-02-23,0.250583333333333,"Githambara(T)"
2016-02-24,0.2465,"Githambara(T)"
2016-02-25,0.241625,"Githambara(T)"
2016-02-26,0.238333333333333,"Githambara(T)"
2016-02-27,0.253666666666667,"Githambara(T)"
2016-02-28,0.263354166666667,"Githambara(T)"
2016-02-29,0.267270833333333,"Githambara(T)"
2016-03-01,0.261729166666667,"Githambara(T)"
2016-03-02,0.257083333333333,"Githambara(T)"
2016-03-03,0.255125,"Githambara(T)"
2016-03-04,0.25575,"Githambara(T)"
2016-03-05,0.259645833333333,"Githambara(T)"
2016-03-06,0.2485,"Githambara(T)"
2016-03-07,0.244291666666667,"Githambara(T)"
2016-03-08,0.280875,"Githambara(T)"
2016-03-09,0.253583333333333,"Githambara(T)"
2016-03-10,0.284125,"Githambara(T)"
2016-03-11,0.244583333333333,"Githambara(T)"
2016-03-12,0.246145833333333,"Githambara(T)"
2016-03-13,0.237458333333333,"Githambara(T)"
2016-03-14,0.2449375,"Githambara(T)"
2016-03-15,0.2533125,"Githambara(T)"
2016-03-16,0.250104166666667,"Githambara(T)"
2016-03-17,0.249708333333333,"Githambara(T)"
2016-03-18,0.253020833333333,"Githambara(T)"
2016-03-19,0.253291666666667,"Githambara(T)"
2016-03-20,0.246729166666667,"Githambara(T)"
2016-03-21,0.252354166666667,"Githambara(T)"
2016-03-22,0.245666666666667,"Githambara(T)"
2016-03-23,0.230958333333333,"Githambara(T)"
2016-03-24,0.242208333333333,"Githambara(T)"
2016-03-25,0.266708333333333,"Githambara(T)"
2016-03-26,0.26825,"Githambara(T)"
2016-03-27,0.266958333333333,"Githambara(T)"
2016-03-28,0.258895833333333,"Githambara(T)"
2016-03-29,0.256395833333333,"Githambara(T)"
2016-03-30,0.263375,"Githambara(T)"
2016-03-31,0.25625,"Githambara(T)"
2016-04-01,0.256541666666667,"Githambara(T)"
2016-04-02,0.303770833333333,"Githambara(T)"
2016-04-03,0.325354166666667,"Githambara(T)"
2016-04-04,0.367958333333333,"Githambara(T)"
2016-04-05,0.360895833333333,"Githambara(T)"
2016-04-06,0.288583333333333,"Githambara(T)"
2016-04-07,0.27075,"Githambara(T)"
2016-04-08,0.268,"Githambara(T)"
2016-04-09,0.271645833333333,"Githambara(T)"
2016-04-10,0.275375,"Githambara(T)"
2016-04-11,0.318291666666667,"Githambara(T)"
2016-04-12,0.385625,"Githambara(T)"
2016-04-13,0.345604166666667,"Githambara(T)"
2016-04-14,0.184520833333333,"Githambara(T)"
2016-04-15,0.105791666666667,"Githambara(T)"
2016-04-16,0.1065625,"Githambara(T)"
2016-04-17,0.2653125,"Githambara(T)"
2016-04-18,0.1425625,"Githambara(T)"
2016-04-19,0.227870967741935,"Githambara(T)"
2016-05-25,0.145923076923077,"Githambara(T)"
2016-05-26,0.139791666666667,"Githambara(T)"
2016-05-27,0.1434375,"Githambara(T)"
2016-05-28,0.137166666666667,"Githambara(T)"
2016-05-29,0.127270833333333,"Githambara(T)"
2016-05-30,0.1230625,"Githambara(T)"
2016-05-31,0.129041666666667,"Githambara(T)"
2016-06-01,0.1285625,"Githambara(T)"
2016-06-02,0.12125,"Githambara(T)"
2016-06-03,0.110895833333333,"Githambara(T)"
2016-06-04,0.110354166666667,"Githambara(T)"
2016-06-05,0.118479166666667,"Githambara(T)"
2016-06-06,0.126875,"Githambara(T)"
2016-06-07,0.130833333333333,"Githambara(T)"
2016-06-08,0.122125,"Githambara(T)"
2016-06-09,0.1230625,"Githambara(T)"
2016-06-10,0.119791666666667,"Githambara(T)"
2016-06-11,0.122083333333333,"Githambara(T)"
2016-06-12,0.123333333333333,"Githambara(T)"
2016-06-13,0.121791666666667,"Githambara(T)"
2016-06-14,0.124666666666667,"Githambara(T)"
2016-06-15,0.126916666666667,"Githambara(T)"
2016-06-16,0.1205625,"Githambara(T)"
2016-06-17,0.131,"Githambara(T)"
2016-06-18,0.155104166666667,"Githambara(T)"
2016-06-19,0.149979166666667,"Githambara(T)"
2016-06-20,0.223083333333333,"Githambara(T)"
2016-06-21,0.1930625,"Githambara(T)"
2016-06-22,0.185583333333333,"Githambara(T)"
2016-06-23,0.183666666666667,"Githambara(T)"
2016-06-24,0.166083333333333,"Githambara(T)"
2016-06-25,0.164645833333333,"Githambara(T)"
2016-06-26,0.1720625,"Githambara(T)"
2016-06-27,0.162979166666667,"Githambara(T)"
2016-06-28,0.153604166666667,"Githambara(T)"
2016-06-29,0.1593125,"Githambara(T)"
2016-06-30,0.158916666666667,"Githambara(T)"
2016-07-01,0.1545,"Githambara(T)"
2016-07-02,0.150291666666667,"Githambara(T)"
2016-07-03,0.154270833333333,"Githambara(T)"
2016-07-04,0.148958333333333,"Githambara(T)"
2016-07-05,0.1435625,"Githambara(T)"
2016-07-06,0.1449375,"Githambara(T)"
2016-07-07,0.153791666666667,"Githambara(T)"
2016-07-08,0.171625,"Githambara(T)"
2016-07-09,0.1791875,"Githambara(T)"
2016-07-10,0.170666666666667,"Githambara(T)"
2016-07-11,0.176125,"Githambara(T)"
2016-07-12,0.17975,"Githambara(T)"
2016-07-13,0.180229166666667,"Githambara(T)"
2016-07-14,0.157125,"Githambara(T)"
2016-07-15,0.110583333333333,"Githambara(T)"
2016-07-16,0.108708333333333,"Githambara(T)"
2016-07-17,0.113229166666667,"Githambara(T)"
2016-07-18,0.103270833333333,"Githambara(T)"
2016-07-19,0.0963541666666667,"Githambara(T)"
2016-07-20,0.106916666666667,"Githambara(T)"
2016-07-21,0.117958333333333,"Githambara(T)"
2016-07-22,0.116125,"Githambara(T)"
2016-07-23,0.097625,"Githambara(T)"
2016-07-24,0.0964583333333333,"Githambara(T)"
2016-07-25,0.102125,"Githambara(T)"
2016-07-26,0.100708333333333,"Githambara(T)"
2016-07-27,0.08725,"Githambara(T)"
2016-07-28,0.0912916666666667,"Githambara(T)"
2016-07-29,0.089125,"Githambara(T)"
2016-07-30,0.081,"Githambara(T)"
2016-07-31,0.0834791666666667,"Githambara(T)"
2016-08-01,0.0893125,"Githambara(T)"
2016-08-02,0.0918541666666667,"Githambara(T)"
2016-08-03,0.0845416666666667,"Githambara(T)"
2016-08-04,0.09075,"Githambara(T)"
2016-08-05,0.10625,"Githambara(T)"
2016-08-06,0.120458333333333,"Githambara(T)"
2016-08-07,0.110458333333333,"Githambara(T)"
2016-08-08,0.123416666666667,"Githambara(T)"
2016-08-09,0.13375,"Githambara(T)"
2016-08-10,0.148729166666667,"Githambara(T)"
2016-08-11,0.135770833333333,"Githambara(T)"
2016-08-12,0.129604166666667,"Githambara(T)"
2016-08-13,0.132645833333333,"Githambara(T)"
2016-08-14,0.125666666666667,"Githambara(T)"
2016-08-15,0.127395833333333,"Githambara(T)"
2016-08-16,0.135708333333333,"Githambara(T)"
2016-08-17,0.127541666666667,"Githambara(T)"
2016-08-18,0.114583333333333,"Githambara(T)"
2016-08-19,0.1186875,"Githambara(T)"
2016-08-20,0.1285625,"Githambara(T)"
2016-08-21,0.131291666666667,"Githambara(T)"
2016-08-22,0.133791666666667,"Githambara(T)"
2016-08-23,0.132666666666667,"Githambara(T)"
2016-08-24,0.143375,"Githambara(T)"
2016-08-25,0.125104166666667,"Githambara(T)"
2016-08-26,0.145104166666667,"Githambara(T)"
2016-08-27,0.153375,"Githambara(T)"
2016-08-28,0.162479166666667,"Githambara(T)"
2016-08-29,0.158020833333333,"Githambara(T)"
2016-08-30,0.150979166666667,"Githambara(T)"
2016-08-31,0.150916666666667,"Githambara(T)"
2016-09-01,0.162145833333333,"Githambara(T)"
2016-09-02,0.151208333333333,"Githambara(T)"
2016-09-03,0.152708333333333,"Githambara(T)"
2016-09-04,0.162895833333333,"Githambara(T)"
2016-09-05,0.158854166666667,"Githambara(T)"
2016-09-06,0.149458333333333,"Githambara(T)"
2016-09-07,0.1425625,"Githambara(T)"
2016-09-08,0.1375625,"Githambara(T)"
2016-09-09,0.1415,"Githambara(T)"
2016-09-10,0.145270833333333,"Githambara(T)"
2016-09-11,0.138875,"Githambara(T)"
2016-09-12,0.138416666666667,"Githambara(T)"
2016-09-13,0.142791666666667,"Githambara(T)"
2016-09-14,0.155145833333333,"Githambara(T)"
2016-09-15,0.149020833333333,"Githambara(T)"
2016-09-16,0.142104166666667,"Githambara(T)"
2016-09-17,0.137895833333333,"Githambara(T)"
2016-09-18,0.1323125,"Githambara(T)"
2016-09-19,0.139958333333333,"Githambara(T)"
2016-09-20,0.142916666666667,"Githambara(T)"
2016-09-21,0.149979166666667,"Githambara(T)"
2016-09-22,0.151125,"Githambara(T)"
2016-09-23,0.13975,"Githambara(T)"
2016-09-24,0.1268125,"Githambara(T)"
2016-09-25,0.111625,"Githambara(T)"
2016-09-26,0.1186875,"Githambara(T)"
2016-09-27,0.129888888888889,"Githambara(T)"
2017-11-13,0.310846153846154,"Githambara(T)"
2017-11-14,0.377083333333333,"Githambara(T)"
2017-11-15,0.322104166666667,"Githambara(T)"
2017-11-16,0.315854166666667,"Githambara(T)"
2017-11-17,0.315333333333333,"Githambara(T)"
2017-11-18,0.318395833333333,"Githambara(T)"
2017-11-19,0.317583333333333,"Githambara(T)"
2017-11-20,0.321958333333333,"Githambara(T)"
2017-11-21,0.311166666666667,"Githambara(T)"
2017-11-22,0.2961875,"Githambara(T)"
2017-11-23,0.2941875,"Githambara(T)"
2017-11-24,0.306895833333333,"Githambara(T)"
2017-11-25,0.321520833333333,"Githambara(T)"
2017-11-26,0.344875,"Githambara(T)"
2017-11-27,0.326791666666667,"Githambara(T)"
2017-11-28,0.3215,"Githambara(T)"
2017-11-29,0.319041666666667,"Githambara(T)"
2017-11-30,0.326229166666667,"Githambara(T)"
2017-12-01,0.312645833333333,"Githambara(T)"
2017-12-02,0.313895833333333,"Githambara(T)"
2017-12-03,0.31775,"Githambara(T)"
2017-12-04,0.319875,"Githambara(T)"
2017-12-05,0.311729166666667,"Githambara(T)"
2017-12-06,0.305354166666667,"Githambara(T)"
2017-12-07,0.290916666666667,"Githambara(T)"
2017-12-08,0.2866875,"Githambara(T)"
2017-12-09,0.293520833333333,"Githambara(T)"
2017-12-10,0.294770833333333,"Githambara(T)"
2017-12-11,0.311895833333333,"Githambara(T)"
2017-12-12,0.306854166666667,"Githambara(T)"
2017-12-13,0.299041666666667,"Githambara(T)"
2017-12-14,0.279520833333333,"Githambara(T)"
2017-12-15,0.2745,"Githambara(T)"
2017-12-16,0.292,"Githambara(T)"
2017-12-17,0.308729166666667,"Githambara(T)"
2017-12-18,0.307708333333333,"Githambara(T)"
2017-12-19,0.3181875,"Githambara(T)"
2017-12-20,0.319395833333333,"Githambara(T)"
2017-12-21,0.316416666666667,"Githambara(T)"
2017-12-22,0.3125625,"Githambara(T)"
2017-12-23,0.29275,"Githambara(T)"
2017-12-24,0.290770833333333,"Githambara(T)"
2017-12-25,0.294979166666667,"Githambara(T)"
2017-12-26,0.302125,"Githambara(T)"
2017-12-27,0.297416666666667,"Githambara(T)"
2017-12-28,0.286520833333333,"Githambara(T)"
2017-12-29,0.30175,"Githambara(T)"
2017-12-30,0.2864375,"Githambara(T)"
2017-12-31,0.282395833333333,"Githambara(T)"
2018-01-01,0.274458333333333,"Githambara(T)"
2018-01-02,0.269270833333333,"Githambara(T)"
2018-01-03,0.265166666666667,"Githambara(T)"
2018-01-04,0.277395833333333,"Githambara(T)"
2018-01-05,0.274395833333333,"Githambara(T)"
2018-01-06,0.2675,"Githambara(T)"
2018-01-07,0.281354166666667,"Githambara(T)"
2018-01-08,0.292145833333333,"Githambara(T)"
2018-01-09,0.296666666666667,"Githambara(T)"
2018-01-10,0.290729166666667,"Githambara(T)"
2018-01-11,0.284958333333333,"Githambara(T)"
2018-01-12,0.301333333333333,"Githambara(T)"
2018-01-13,0.305083333333333,"Githambara(T)"
2018-01-14,0.284416666666667,"Githambara(T)"
2018-01-15,0.283833333333333,"Githambara(T)"
2018-01-16,0.277375,"Githambara(T)"
2018-01-17,0.266,"Githambara(T)"
2018-01-18,0.272125,"Githambara(T)"
2018-01-19,0.2794375,"Githambara(T)"
2018-01-20,0.286958333333333,"Githambara(T)"
2018-01-21,0.27675,"Githambara(T)"
2018-01-22,0.276229166666667,"Githambara(T)"
2018-01-23,0.271854166666667,"Githambara(T)"
2018-01-24,0.263916666666667,"Githambara(T)"
2018-01-25,0.26575,"Githambara(T)"
2018-01-26,0.276958333333333,"Githambara(T)"
2018-01-27,0.2880625,"Githambara(T)"
2018-01-28,0.276583333333333,"Githambara(T)"
2018-01-29,0.259104166666667,"Githambara(T)"
2018-01-30,0.273895833333333,"Githambara(T)"
2018-01-31,0.249291666666667,"Githambara(T)"
2018-02-01,0.2405625,"Githambara(T)"
2018-02-02,0.2528125,"Githambara(T)"
2018-02-03,0.2455,"Githambara(T)"
2018-02-04,0.240291666666667,"Githambara(T)"
2018-02-05,0.2381875,"Githambara(T)"
2018-02-06,0.242083333333333,"Githambara(T)"
2018-02-07,0.239291666666667,"Githambara(T)"
2018-02-08,0.283916666666667,"Githambara(T)"
2018-02-09,0.287770833333333,"Githambara(T)"
2018-02-10,0.2815625,"Githambara(T)"
2018-02-11,0.2955,"Githambara(T)"
2018-02-12,0.3150625,"Githambara(T)"
2018-02-13,0.328375,"Githambara(T)"
2018-02-14,0.3258125,"Githambara(T)"
2018-02-15,0.3248125,"Githambara(T)"
2018-02-16,0.335395833333333,"Githambara(T)"
2018-02-17,0.3194375,"Githambara(T)"
2018-02-18,0.291416666666667,"Githambara(T)"
2018-02-19,0.294375,"Githambara(T)"
2018-02-20,0.295916666666667,"Githambara(T)"
2018-02-21,0.285416666666667,"Githambara(T)"
2018-02-22,0.281895833333333,"Githambara(T)"
2018-02-23,0.27025,"Githambara(T)"
2018-02-24,0.2715,"Githambara(T)"
2018-02-25,0.264333333333333,"Githambara(T)"
2018-02-26,0.265291666666667,"Githambara(T)"
2018-02-27,0.278583333333333,"Githambara(T)"
2018-02-28,0.300145833333333,"Githambara(T)"
2018-03-01,0.314291666666667,"Githambara(T)"
2018-03-02,0.314333333333333,"Githambara(T)"
2018-03-03,0.3195,"Githambara(T)"
2018-03-04,0.3268125,"Githambara(T)"
2018-03-05,0.315125,"Githambara(T)"
2018-03-06,0.328833333333333,"Githambara(T)"
2018-03-07,0.403604166666667,"Githambara(T)"
2018-03-08,0.392333333333333,"Githambara(T)"
2018-03-09,0.390541666666667,"Githambara(T)"
2018-03-10,0.385166666666667,"Githambara(T)"
2018-03-11,0.386083333333333,"Githambara(T)"
2018-03-12,0.3824375,"Githambara(T)"
2018-03-13,0.36275,"Githambara(T)"
2018-03-14,0.376145833333333,"Githambara(T)"
2018-03-15,0.3989375,"Githambara(T)"
2018-03-16,0.398145833333333,"Githambara(T)"
